dates,time,h_top,h_bottom
2022-04-25 07:10:00,321000,5.977632879546334,5
2022-04-25 07:20:00,321600,5.977734276400332,5
2022-04-25 07:30:00,322200,5.977834794176332,5
2022-04-25 07:40:00,322800,5.977934440120235,5
2022-04-25 07:50:00,323400,5.978033221405558,5
2022-04-25 08:00:00,324000,5.978131145134135,5
2022-04-25 08:10:00,324600,5.9782282183368025,5
2022-04-25 08:20:00,325200,5.978324447974069,5
2022-04-25 08:30:00,325800,5.9784198409367955,5
2022-04-25 08:40:00,326400,5.978514404046854,5
2022-04-25 08:50:00,327000,5.97860814405779,5
2022-04-25 09:00:00,327600,5.978701067655469,5
2022-04-25 09:10:00,328200,5.978793181458723,5
2022-04-25 09:20:00,328800,5.978884492019991,5
2022-04-25 09:30:00,329400,5.978975005825945,5
2022-04-25 09:40:00,330000,5.979064729298121,5
2022-04-25 09:50:00,330600,5.979153668793533,5
2022-04-25 10:00:00,331200,5.979241830605286,5
2022-04-25 10:10:00,331800,5.979329220963187,5
2022-04-25 10:20:00,332400,5.979415846034339,5
2022-04-25 10:30:00,333000,5.979501711923735,5
2022-04-25 10:40:00,333600,5.979586824674852,5
2022-04-25 10:50:00,334200,5.979671190270224,5
2022-04-25 11:00:00,334800,5.979754814632026,5
2022-04-25 11:10:00,335400,5.979837703622632,5
2022-04-25 11:20:00,336000,5.979919863045196,5
2022-04-25 11:30:00,336600,5.980001298644193,5
2022-04-25 11:40:00,337200,5.980082016105981,5
2022-04-25 11:50:00,337800,5.980162021059346,5
2022-04-25 12:00:00,338400,5.98024131907604,5
2022-04-25 12:10:00,339000,5.980319915671317,5
2022-04-25 12:20:00,339600,5.9803978163044675,5
2022-04-25 12:30:00,340200,5.9804750263793345,5
2022-04-25 12:40:00,340800,5.980551551244838,5
2022-04-25 12:50:00,341400,5.980627396195486,5
2022-04-25 13:00:00,342000,5.9807025664718845,5
2022-04-25 13:10:00,342600,5.980777067261235,5
2022-04-25 13:20:00,343200,5.980850903697839,5
2022-04-25 13:30:00,343800,5.9809240808635815,5
2022-04-25 13:40:00,344400,5.9809966037884275,5
2022-04-25 13:50:00,345000,5.9810684774508935,5
2022-04-25 14:00:00,345600,5.981139706778533,5
2022-04-25 14:10:00,346200,5.981210296648403,5
2022-04-25 14:20:00,346800,5.98128025188753,5
2022-04-25 14:30:00,347400,5.981349577273377,5
2022-04-25 14:40:00,348000,5.981418277534295,5
2022-04-25 14:50:00,348600,5.981486357349976,5
2022-04-25 15:00:00,349200,5.9815538213519,5
2022-04-25 15:10:00,349800,5.981620674123781,5
2022-04-25 15:20:00,350400,5.981686920201999,5
2022-04-25 15:30:00,351000,5.981752564076036,5
2022-04-25 15:40:00,351600,5.981817610188904,5
2022-04-25 15:50:00,352200,5.981882062937569,5
2022-04-25 16:00:00,352800,5.981945926673365,5
2022-04-25 16:10:00,353400,5.982009205702421,5
2022-04-25 16:20:00,354000,5.982071904286056,5
2022-04-25 16:30:00,354600,5.982134026641195,5
2022-04-25 16:40:00,355200,5.982195576940767,5
2022-04-25 16:50:00,355800,5.982256559314101,5
2022-04-25 17:00:00,356400,5.98231697784732,5
2022-04-25 17:10:00,357000,5.982376836583731,5
2022-04-25 17:20:00,357600,5.982436139524202,5
2022-04-25 17:30:00,358200,5.982494890627553,5
2022-04-25 17:40:00,358800,5.982553093810923,5
2022-04-25 17:50:00,359400,5.982610752950144,5
2022-04-25 18:00:00,360000,5.9826678718801105,5
2022-04-25 18:10:00,360600,5.98272445439514,5
2022-04-25 18:20:00,361200,5.982780504249337,5
2022-04-25 18:30:00,361800,5.982836025156942,5
2022-04-25 18:40:00,362400,5.9828910207926915,5
2022-04-25 18:50:00,363000,5.982945494792155,5
2022-04-25 19:00:00,363600,5.98299945075209,5
2022-04-25 19:10:00,364200,5.983052892230776,5
2022-04-25 19:20:00,364800,5.98310582274835,5
2022-04-25 19:30:00,365400,5.983158245787143,5
2022-04-25 19:40:00,366000,5.983210164792004,5
2022-04-25 19:50:00,366600,5.983261583170631,5
2022-04-25 20:00:00,367200,5.983312504293884,5
2022-04-25 20:10:00,367800,5.9833629314961145,5
2022-04-25 20:20:00,368400,5.983412868075469,5
2022-04-25 20:30:00,369000,5.983462317294202,5
2022-04-25 20:40:00,369600,5.983511282378989,5
2022-04-25 20:50:00,370200,5.983559766521224,5
2022-04-25 21:00:00,370800,5.983607772877321,5
2022-04-25 21:10:00,371400,5.983655304569014,5
2022-04-25 21:20:00,372000,5.983702364683644,5
2022-04-25 21:30:00,372600,5.983748956274457,5
2022-04-25 21:40:00,373200,5.983795082360881,5
2022-04-25 21:50:00,373800,5.983840745928821,5
2022-04-25 22:00:00,374400,5.983885949930928,5
2022-04-25 22:10:00,375000,5.98393069728688,5
2022-04-25 22:20:00,375600,5.983974990883661,5
2022-04-25 22:30:00,376200,5.9840188335758215,5
2022-04-25 22:40:00,376800,5.984062228185754,5
2022-04-25 22:50:00,377400,5.984105177503951,5
2022-04-25 23:00:00,378000,5.984147684289268,5
2022-04-25 23:10:00,378600,5.984189751269187,5
2022-04-25 23:20:00,379200,5.984231381140061,5
2022-04-25 23:30:00,379800,5.984272576567374,5
2022-04-25 23:40:00,380400,5.9843133401859845,5
2022-04-25 23:50:00,381000,5.984353674600376,5
2022-04-26 00:00:00,381600,5.984393582384896,5
2022-04-26 00:10:00,382200,5.984433066083996,5
2022-04-26 00:20:00,382800,5.984472128212475,5
2022-04-26 00:30:00,383400,5.984510771255701,5
2022-04-26 00:40:00,384000,5.984548997669857,5
2022-04-26 00:50:00,384600,5.984586809882157,5
2022-04-26 01:00:00,385200,5.984624210291081,5
2022-04-26 01:10:00,385800,5.984661201266588,5
2022-04-26 01:20:00,386400,5.984697785150349,5
2022-04-26 01:30:00,387000,5.984733964255953,5
2022-04-26 01:40:00,387600,5.984769740869125,5
2022-04-26 01:50:00,388200,5.984805117247942,5
2022-04-26 02:00:00,388800,5.984840095623037,5
2022-04-26 02:10:00,389400,5.984874678197809,5
2022-04-26 02:20:00,390000,5.984908867148626,5
2022-04-26 02:30:00,390600,5.984942664625024,5
2022-04-26 02:40:00,391200,5.9849760727499115,5
2022-04-26 02:50:00,391800,5.985009093619762,5
2022-04-26 03:00:00,392400,5.985041729304807,5
2022-04-26 03:10:00,393000,5.9850739818492285,5
2022-04-26 03:20:00,393600,5.9851058532713495,5
2022-04-26 03:30:00,394200,5.9851373455638175,5
2022-04-26 03:40:00,394800,5.9851684606937905,5
2022-04-26 03:50:00,395400,5.985199200603116,5
2022-04-26 04:00:00,396000,5.985229567208512,5
2022-04-26 04:10:00,396600,5.985259562401745,5
2022-04-26 04:20:00,397200,5.985289188049799,5
2022-04-26 04:30:00,397800,5.985318445995052,5
2022-04-26 04:40:00,398400,5.985347338055445,5
2022-04-26 04:50:00,399000,5.985375866024647,5
2022-04-26 05:00:00,399600,5.985404031672223,5
2022-04-26 05:10:00,400200,5.985431836743791,5
2022-04-26 05:20:00,400800,5.985459282961189,5
2022-04-26 05:30:00,401400,5.985486372022631,5
2022-04-26 05:40:00,402000,5.98551310560286,5
2022-04-26 05:50:00,402600,5.9855394853533035,5
2022-04-26 06:00:00,403200,5.985565512902226,5
2022-04-26 06:10:00,403800,5.985591189854876,5
2022-04-26 06:20:00,404400,5.985616517793636,5
2022-04-26 06:30:00,405000,5.985641498278165,5
2022-04-26 06:40:00,405600,5.985666132845539,5
2022-04-26 06:50:00,406200,5.9856904230104,5
2022-04-26 07:00:00,406800,5.985714370265084,5
2022-04-26 07:10:00,407400,5.985737976079765,5
2022-04-26 07:20:00,408000,5.985761241902586,5
2022-04-26 07:30:00,408600,5.985784169159793,5
2022-04-26 07:40:00,409200,5.985806759255862,5
2022-04-26 07:50:00,409800,5.985829013573633,5
2022-04-26 08:00:00,410400,5.985850933474428,5
2022-04-26 08:10:00,411000,5.985872520298183,5
2022-04-26 08:20:00,411600,5.985893775363566,5
2022-04-26 08:30:00,412200,5.985914699968098,5
2022-04-26 08:40:00,412800,5.985935295388272,5
2022-04-26 08:50:00,413400,5.985955562879666,5
2022-04-26 09:00:00,414000,5.985975503677063,5
2022-04-26 09:10:00,414600,5.985995118994558,5
2022-04-26 09:20:00,415200,5.98601441002567,5
2022-04-26 09:30:00,415800,5.986033377943453,5
2022-04-26 09:40:00,416400,5.9860520239006,5
2022-04-26 09:50:00,417000,5.9860703490295455,5
2022-04-26 10:00:00,417600,5.986088354442576,5
2022-04-26 10:10:00,418200,5.986106041231923,5
2022-04-26 10:20:00,418800,5.986123410469867,5
2022-04-26 10:30:00,419400,5.986140463208831,5
2022-04-26 10:40:00,420000,5.986157200481481,5
2022-04-26 10:50:00,420600,5.9861736233008145,5
2022-04-26 11:00:00,421200,5.986189732660254,5
2022-04-26 11:10:00,421800,5.9862055295337395,5
2022-04-26 11:20:00,422400,5.986221014875815,5
2022-04-26 11:30:00,423000,5.986236189621713,5
2022-04-26 11:40:00,423600,5.986251054687443,5
2022-04-26 11:50:00,424200,5.986265610969869,5
2022-04-26 12:00:00,424800,5.986279859346797,5
2022-04-26 12:10:00,425400,5.986293800677051,5
2022-04-26 12:20:00,426000,5.9863074358005495,5
2022-04-26 12:30:00,426600,5.986320765538385,5
2022-04-26 12:40:00,427200,5.986333790692894,5
2022-04-26 12:50:00,427800,5.986346512047735,5
2022-04-26 13:00:00,428400,5.986358930367951,5
2022-04-26 13:10:00,429000,5.9863710464000475,5
2022-04-26 13:20:00,429600,5.986382860872055,5
2022-04-26 13:30:00,430200,5.986394374493596,5
2022-04-26 13:40:00,430800,5.986405587955947,5
2022-04-26 13:50:00,431400,5.986416501932105,5
2022-04-26 14:00:00,432000,5.986427117076843,5
2022-04-26 14:10:00,432600,5.986437434026777,5
2022-04-26 14:20:00,433200,5.986447453400411,5
2022-04-26 14:30:00,433800,5.986457175798204,5
2022-04-26 14:40:00,434400,5.986466601802622,5
2022-04-26 14:50:00,435000,5.986475731978186,5
2022-04-26 15:00:00,435600,5.986484566871525,5
2022-04-26 15:10:00,436200,5.986493107011427,5
2022-04-26 15:20:00,436800,5.986501352908883,5
2022-04-26 15:30:00,437400,5.986509305057141,5
2022-04-26 15:40:00,438000,5.986516963931739,5
2022-04-26 15:50:00,438600,5.986524329990555,5
2022-04-26 16:00:00,439200,5.9865314036738475,5
2022-04-26 16:10:00,439800,5.986538185404295,5
2022-04-26 16:20:00,440400,5.986544675587032,5
2022-04-26 16:30:00,441000,5.986550874609687,5
2022-04-26 16:40:00,441600,5.986556782842419,5
2022-04-26 16:50:00,442200,5.986562400637945,5
2022-04-26 17:00:00,442800,5.98656772833158,5
2022-04-26 17:10:00,443400,5.9865727662412604,5
2022-04-26 17:20:00,444000,5.986577514667576,5
2022-04-26 17:30:00,444600,5.986581973893795,5
2022-04-26 17:40:00,445200,5.986586144185892,5
2022-04-26 17:50:00,445800,5.9865900257925695,5
2022-04-26 18:00:00,446400,5.98659361894528,5
2022-04-26 18:10:00,447000,5.986596923858252,5
2022-04-26 18:20:00,447600,5.9865999407284995,5
2022-04-26 18:30:00,448200,5.98660266973585,5
2022-04-26 18:40:00,448800,5.9866051110429535,5
2022-04-26 18:50:00,449400,5.9866072647953015,5
2022-04-26 19:00:00,450000,5.986609131121237,5
2022-04-26 19:10:00,450600,5.986610710131966,5
2022-04-26 19:20:00,451200,5.986612001921573,5
2022-04-26 19:30:00,451800,5.986613006567021,5
2022-04-26 19:40:00,452400,5.986613724128164,5
2022-04-26 19:50:00,453000,5.986614154647751,5
2022-04-26 20:00:00,453600,5.98661429815143,5
2022-04-26 20:10:00,454200,5.986614154647751,5
2022-04-26 20:20:00,454800,5.986613724128164,5
2022-04-26 20:30:00,455400,5.986613006567021,5
2022-04-26 20:40:00,456000,5.986612001921573,5
2022-04-26 20:50:00,456600,5.986610710131966,5
2022-04-26 21:00:00,457200,5.986609131121237,5
2022-04-26 21:10:00,457800,5.9866072647953015,5
2022-04-26 21:20:00,458400,5.9866051110429535,5
2022-04-26 21:30:00,459000,5.98660266973585,5
2022-04-26 21:40:00,459600,5.9865999407284995,5
2022-04-26 21:50:00,460200,5.986596923858252,5
2022-04-26 22:00:00,460800,5.98659361894528,5
2022-04-26 22:10:00,461400,5.9865900257925695,5
2022-04-26 22:20:00,462000,5.986586144185892,5
2022-04-26 22:30:00,462600,5.986581973893795,5
2022-04-26 22:40:00,463200,5.986577514667576,5
2022-04-26 22:50:00,463800,5.9865727662412604,5
2022-04-26 23:00:00,464400,5.98656772833158,5
2022-04-26 23:10:00,465000,5.986562400637945,5
2022-04-26 23:20:00,465600,5.986556782842419,5
2022-04-26 23:30:00,466200,5.986550874609687,5
2022-04-26 23:40:00,466800,5.986544675587032,5
2022-04-26 23:50:00,467400,5.986538185404295,5
2022-04-27 00:00:00,468000,5.9865314036738475,5
2022-04-27 00:10:00,468600,5.986524329990555,5
2022-04-27 00:20:00,469200,5.986516963931739,5
2022-04-27 00:30:00,469800,5.986509305057141,5
2022-04-27 00:40:00,470400,5.986501352908883,5
2022-04-27 00:50:00,471000,5.986493107011427,5
2022-04-27 01:00:00,471600,5.986484566871525,5
2022-04-27 01:10:00,472200,5.986475731978186,5
2022-04-27 01:20:00,472800,5.986466601802622,5
2022-04-27 01:30:00,473400,5.986457175798204,5
2022-04-27 01:40:00,474000,5.986447453400411,5
2022-04-27 01:50:00,474600,5.986437434026777,5
2022-04-27 02:00:00,475200,5.986427117076843,5
2022-04-27 02:10:00,475800,5.986416501932105,5
2022-04-27 02:20:00,476400,5.986405587955947,5
2022-04-27 02:30:00,477000,5.986394374493596,5
2022-04-27 02:40:00,477600,5.986382860872055,5
2022-04-27 02:50:00,478200,5.9863710464000475,5
2022-04-27 03:00:00,478800,5.986358930367951,5
2022-04-27 03:10:00,479400,5.986346512047735,5
2022-04-27 03:20:00,480000,5.986333790692894,5
2022-04-27 03:30:00,480600,5.986320765538385,5
2022-04-27 03:40:00,481200,5.9863074358005495,5
2022-04-27 03:50:00,481800,5.986293800677051,5
2022-04-27 04:00:00,482400,5.986279859346797,5
2022-04-27 04:10:00,483000,5.986265610969869,5
2022-04-27 04:20:00,483600,5.986251054687443,5
2022-04-27 04:30:00,484200,5.986236189621713,5
2022-04-27 04:40:00,484800,5.986221014875815,5
2022-04-27 04:50:00,485400,5.9862055295337395,5
2022-04-27 05:00:00,486000,5.986189732660254,5
2022-04-27 05:10:00,486600,5.9861736233008145,5
2022-04-27 05:20:00,487200,5.986157200481481,5
2022-04-27 05:30:00,487800,5.986140463208831,5
2022-04-27 05:40:00,488400,5.986123410469867,5
2022-04-27 05:50:00,489000,5.986106041231923,5
2022-04-27 06:00:00,489600,5.986088354442576,5
2022-04-27 06:10:00,490200,5.9860703490295455,5
2022-04-27 06:20:00,490800,5.9860520239006,5
2022-04-27 06:30:00,491400,5.986033377943453,5
2022-04-27 06:40:00,492000,5.98601441002567,5
2022-04-27 06:50:00,492600,5.985995118994558,5
2022-04-27 07:00:00,493200,5.985975503677063,5
2022-04-27 07:10:00,493800,5.985955562879666,5
2022-04-27 07:20:00,494400,5.985935295388272,5
2022-04-27 07:30:00,495000,5.985914699968098,5
2022-04-27 07:40:00,495600,5.985893775363566,5
2022-04-27 07:50:00,496200,5.985872520298183,5
2022-04-27 08:00:00,496800,5.985850933474428,5
2022-04-27 08:10:00,497400,5.985829013573633,5
2022-04-27 08:20:00,498000,5.985806759255862,5
2022-04-27 08:30:00,498600,5.985784169159793,5
2022-04-27 08:40:00,499200,5.985761241902586,5
2022-04-27 08:50:00,499800,5.985737976079765,5
2022-04-27 09:00:00,500400,5.985714370265084,5
2022-04-27 09:10:00,501000,5.9856904230104,5
2022-04-27 09:20:00,501600,5.985666132845539,5
2022-04-27 09:30:00,502200,5.985641498278165,5
2022-04-27 09:40:00,502800,5.985616517793636,5
2022-04-27 09:50:00,503400,5.985591189854876,5
2022-04-27 10:00:00,504000,5.985565512902226,5
2022-04-27 10:10:00,504600,5.9855394853533035,5
2022-04-27 10:20:00,505200,5.98551310560286,5
2022-04-27 10:30:00,505800,5.985486372022631,5
2022-04-27 10:40:00,506400,5.985459282961189,5
2022-04-27 10:50:00,507000,5.985431836743791,5
2022-04-27 11:00:00,507600,5.985404031672223,5
2022-04-27 11:10:00,508200,5.985375866024647,5
2022-04-27 11:20:00,508800,5.985347338055445,5
2022-04-27 11:30:00,509400,5.985318445995052,5
2022-04-27 11:40:00,510000,5.985289188049799,5
2022-04-27 11:50:00,510600,5.985259562401745,5
2022-04-27 12:00:00,511200,5.985229567208512,5
2022-04-27 12:10:00,511800,5.985199200603116,5
2022-04-27 12:20:00,512400,5.9851684606937905,5
2022-04-27 12:30:00,513000,5.9851373455638175,5
2022-04-27 12:40:00,513600,5.9851058532713495,5
2022-04-27 12:50:00,514200,5.9850739818492285,5
2022-04-27 13:00:00,514800,5.985041729304807,5
2022-04-27 13:10:00,515400,5.985009093619762,5
2022-04-27 13:20:00,516000,5.9849760727499115,5
2022-04-27 13:30:00,516600,5.984942664625024,5
2022-04-27 13:40:00,517200,5.984908867148626,5
2022-04-27 13:50:00,517800,5.984874678197809,5
2022-04-27 14:00:00,518400,5.984840095623037,5
2022-04-27 14:10:00,519000,5.984805117247942,5
2022-04-27 14:20:00,519600,5.984769740869125,5
2022-04-27 14:30:00,520200,5.984733964255953,5
2022-04-27 14:40:00,520800,5.984697785150349,5
2022-04-27 14:50:00,521400,5.984661201266588,5
2022-04-27 15:00:00,522000,5.984624210291081,5
2022-04-27 15:10:00,522600,5.984586809882157,5
2022-04-27 15:20:00,523200,5.984548997669857,5
2022-04-27 15:30:00,523800,5.984510771255701,5
2022-04-27 15:40:00,524400,5.984472128212475,5
2022-04-27 15:50:00,525000,5.984433066083996,5
2022-04-27 16:00:00,525600,5.984393582384896,5
2022-04-27 16:10:00,526200,5.984353674600376,5
2022-04-27 16:20:00,526800,5.9843133401859845,5
2022-04-27 16:30:00,527400,5.984272576567374,5
2022-04-27 16:40:00,528000,5.984231381140061,5
2022-04-27 16:50:00,528600,5.984189751269187,5
2022-04-27 17:00:00,529200,5.984147684289268,5
2022-04-27 17:10:00,529800,5.984105177503951,5
2022-04-27 17:20:00,530400,5.984062228185754,5
2022-04-27 17:30:00,531000,5.9840188335758215,5
2022-04-27 17:40:00,531600,5.983974990883661,5
2022-04-27 17:50:00,532200,5.98393069728688,5
2022-04-27 18:00:00,532800,5.983885949930928,5
2022-04-27 18:10:00,533400,5.983840745928821,5
2022-04-27 18:20:00,534000,5.983795082360881,5
2022-04-27 18:30:00,534600,5.983748956274457,5
2022-04-27 18:40:00,535200,5.983702364683644,5
2022-04-27 18:50:00,535800,5.983655304569014,5
2022-04-27 19:00:00,536400,5.983607772877321,5
2022-04-27 19:10:00,537000,5.983559766521224,5
2022-04-27 19:20:00,537600,5.983511282378989,5
2022-04-27 19:30:00,538200,5.983462317294202,5
2022-04-27 19:40:00,538800,5.983412868075469,5
2022-04-27 19:50:00,539400,5.9833629314961145,5
2022-04-27 20:00:00,540000,5.983312504293884,5
2022-04-27 20:10:00,540600,5.983261583170631,5
2022-04-27 20:20:00,541200,5.983210164792004,5
2022-04-27 20:30:00,541800,5.983158245787143,5
2022-04-27 20:40:00,542400,5.98310582274835,5
2022-04-27 20:50:00,543000,5.983052892230776,5
2022-04-27 21:00:00,543600,5.98299945075209,5
2022-04-27 21:10:00,544200,5.982945494792155,5
2022-04-27 21:20:00,544800,5.9828910207926915,5
2022-04-27 21:30:00,545400,5.982836025156942,5
2022-04-27 21:40:00,546000,5.982780504249337,5
2022-04-27 21:50:00,546600,5.98272445439514,5
2022-04-27 22:00:00,547200,5.9826678718801105,5
2022-04-27 22:10:00,547800,5.982610752950144,5
2022-04-27 22:20:00,548400,5.982553093810923,5
2022-04-27 22:30:00,549000,5.982494890627553,5
2022-04-27 22:40:00,549600,5.982436139524202,5
2022-04-27 22:50:00,550200,5.982376836583731,5
2022-04-27 23:00:00,550800,5.98231697784732,5
2022-04-27 23:10:00,551400,5.982256559314101,5
2022-04-27 23:20:00,552000,5.982195576940767,5
2022-04-27 23:30:00,552600,5.982134026641195,5
2022-04-27 23:40:00,553200,5.982071904286056,5
2022-04-27 23:50:00,553800,5.982009205702421,5
2022-04-28 00:00:00,554400,5.981945926673365,5
2022-04-28 00:10:00,555000,5.981882062937569,5
2022-04-28 00:20:00,555600,5.981817610188904,5
2022-04-28 00:30:00,556200,5.981752564076036,5
2022-04-28 00:40:00,556800,5.981686920201999,5
2022-04-28 00:50:00,557400,5.981620674123781,5
2022-04-28 01:00:00,558000,5.9815538213519,5
2022-04-28 01:10:00,558600,5.981486357349976,5
2022-04-28 01:20:00,559200,5.981418277534295,5
2022-04-28 01:30:00,559800,5.981349577273377,5
2022-04-28 01:40:00,560400,5.98128025188753,5
2022-04-28 01:50:00,561000,5.981210296648403,5
2022-04-28 02:00:00,561600,5.981139706778533,5
2022-04-28 02:10:00,562200,5.9810684774508935,5
2022-04-28 02:20:00,562800,5.9809966037884275,5
2022-04-28 02:30:00,563400,5.9809240808635815,5
2022-04-28 02:40:00,564000,5.980850903697839,5
2022-04-28 02:50:00,564600,5.980777067261235,5
2022-04-28 03:00:00,565200,5.9807025664718845,5
2022-04-28 03:10:00,565800,5.980627396195486,5
2022-04-28 03:20:00,566400,5.980551551244838,5
2022-04-28 03:30:00,567000,5.9804750263793345,5
2022-04-28 03:40:00,567600,5.9803978163044675,5
2022-04-28 03:50:00,568200,5.980319915671317,5
2022-04-28 04:00:00,568800,5.98024131907604,5
2022-04-28 04:10:00,569400,5.980162021059346,5
2022-04-28 04:20:00,570000,5.980082016105981,5
2022-04-28 04:30:00,570600,5.980001298644193,5
2022-04-28 04:40:00,571200,5.979919863045196,5
2022-04-28 04:50:00,571800,5.979837703622632,5
2022-04-28 05:00:00,572400,5.979754814632026,5
2022-04-28 05:10:00,573000,5.979671190270224,5
2022-04-28 05:20:00,573600,5.979586824674852,5
2022-04-28 05:30:00,574200,5.979501711923735,5
2022-04-28 05:40:00,574800,5.979415846034339,5
2022-04-28 05:50:00,575400,5.979329220963187,5
2022-04-28 06:00:00,576000,5.979241830605286,5
2022-04-28 06:10:00,576600,5.979153668793533,5
2022-04-28 06:20:00,577200,5.979064729298121,5
2022-04-28 06:30:00,577800,5.978975005825945,5
2022-04-28 06:40:00,578400,5.978884492019991,5
2022-04-28 06:50:00,579000,5.978793181458723,5
2022-04-28 07:00:00,579600,5.978701067655469,5
2022-04-28 07:10:00,580200,5.97860814405779,5
2022-04-28 07:20:00,580800,5.978514404046854,5
2022-04-28 07:30:00,581400,5.9784198409367955,5
2022-04-28 07:40:00,582000,5.978324447974069,5
2022-04-28 07:50:00,582600,5.9782282183368025,5
2022-04-28 08:00:00,583200,5.978131145134135,5
2022-04-28 08:10:00,583800,5.978033221405558,5
2022-04-28 08:20:00,584400,5.977934440120235,5
2022-04-28 08:30:00,585000,5.977834794176332,5
2022-04-28 08:40:00,585600,5.977734276400332,5
2022-04-28 08:50:00,586200,5.977632879546334,5
2022-04-28 09:00:00,586800,5.977530596295366,5
2022-04-28 09:10:00,587400,5.97742741925467,5
2022-04-28 09:20:00,588000,5.977323340956994,5
2022-04-28 09:30:00,588600,5.977218353859868,5
2022-04-28 09:40:00,589200,5.97711245034488,5
2022-04-28 09:50:00,589800,5.977005622716938,5
2022-04-28 10:00:00,590400,5.976897863203527,5
2022-04-28 10:10:00,591000,5.9767891639539625,5
2022-04-28 10:20:00,591600,5.976679517038633,5
2022-04-28 10:30:00,592200,5.9765689144482295,5
2022-04-28 10:40:00,592800,5.97645734809298,5
2022-04-28 10:50:00,593400,5.976344809801864,5
2022-04-28 11:00:00,594000,5.976231291321827,5
2022-04-28 11:10:00,594600,5.976116784316986,5
2022-04-28 11:20:00,595200,5.97600128036782,5
2022-04-28 11:30:00,595800,5.975884770970364,5
2022-04-28 11:40:00,596400,5.975767247535387,5
2022-04-28 11:50:00,597000,5.975648701387564,5
2022-04-28 12:00:00,597600,5.975529123764639,5
2022-04-28 12:10:00,598200,5.975408505816582,5
2022-04-28 12:20:00,598800,5.975286838604738,5
2022-04-28 12:30:00,599400,5.97516411310096,5
2022-04-28 12:40:00,600000,5.9750403201867455,5
2022-04-28 12:50:00,600600,5.974915450652357,5
2022-04-28 13:00:00,601200,5.9747894951959335,5
2022-04-28 13:10:00,601800,5.974662444422598,5
2022-04-28 13:20:00,602400,5.97453428884355,5
2022-04-28 13:30:00,603000,5.974405018875156,5
2022-04-28 13:40:00,603600,5.974274624838028,5
2022-04-28 13:50:00,604200,5.97414309695609,5
2022-04-28 14:00:00,604800,5.97401042535564,5
2022-04-28 14:10:00,605400,5.973876600064406,5
2022-04-28 14:20:00,606000,5.9737416110105785,5
2022-04-28 14:30:00,606600,5.973605448021852,5
2022-04-28 14:40:00,607200,5.973468100824444,5
2022-04-28 14:50:00,607800,5.973329559042115,5
2022-04-28 15:00:00,608400,5.973189812195168,5
2022-04-28 15:10:00,609000,5.973048849699444,5
2022-04-28 15:20:00,609600,5.972906660865313,5
2022-04-28 15:30:00,610200,5.972763234896646,5
2022-04-28 15:40:00,610800,5.972618560889782,5
2022-04-28 15:50:00,611400,5.97247262783249,5
2022-04-28 16:00:00,612000,5.972325424602908,5
2022-04-28 16:10:00,612600,5.9721769399684845,5
2022-04-28 16:20:00,613200,5.972027162584907,5
2022-04-28 16:30:00,613800,5.971876080995017,5
2022-04-28 16:40:00,614400,5.971723683627715,5
2022-04-28 16:50:00,615000,5.971569958796864,5
2022-04-28 17:00:00,615600,5.971414894700166,5
2022-04-28 17:10:00,616200,5.971258479418047,5
2022-04-28 17:20:00,616800,5.971100700912521,5
2022-04-28 17:30:00,617400,5.9709415470260385,5
2022-04-28 17:40:00,618000,5.970781005480339,5
2022-04-28 17:50:00,618600,5.970619063875285,5
2022-04-28 18:00:00,619200,5.970455709687677,5
2022-04-28 18:10:00,619800,5.9702909302700755,5
2022-04-28 18:20:00,620400,5.9701247128495964,5
2022-04-28 18:30:00,621000,5.9699570445267085,5
2022-04-28 18:40:00,621600,5.969787912274002,5
2022-04-28 18:50:00,622200,5.969617302934971,5
2022-04-28 19:00:00,622800,5.969445203222762,5
2022-04-28 19:10:00,623400,5.969271599718921,5
2022-04-28 19:20:00,624000,5.969096478872132,5
2022-04-28 19:30:00,624600,5.96891982699694,5
2022-04-28 19:40:00,625200,5.968741630272462,5
2022-04-28 19:50:00,625800,5.96856187474109,5
2022-04-28 20:00:00,626400,5.968380546307177,5
2022-04-28 20:10:00,627000,5.96819763073572,5
2022-04-28 20:20:00,627600,5.968013113651021,5
2022-04-28 20:30:00,628200,5.967826980535345,5
2022-04-28 20:40:00,628800,5.967639216727562,5
2022-04-28 20:50:00,629400,5.967449807421776,5
2022-04-28 21:00:00,630000,5.967258737665948,5
2022-04-28 21:10:00,630600,5.967065992360497,5
2022-04-28 21:20:00,631200,5.966871556256901,5
2022-04-28 21:30:00,631800,5.966675413956276,5
2022-04-28 21:40:00,632400,5.966477549907948,5
2022-04-28 21:50:00,633000,5.966277948408009,5
2022-04-28 22:00:00,633600,5.966076593597868,5
2022-04-28 22:10:00,634200,5.965873469462782,5
2022-04-28 22:20:00,634800,5.965668559830373,5
2022-04-28 22:30:00,635400,5.965461848369147,5
2022-04-28 22:40:00,636000,5.965253318586981,5
2022-04-28 22:50:00,636600,5.965042953829611,5
2022-04-28 23:00:00,637200,5.9648307372791045,5
2022-04-28 23:10:00,637800,5.964616651952315,5
2022-04-28 23:20:00,638400,5.964400680699329,5
2022-04-28 23:30:00,639000,5.964182806201905,5
2022-04-28 23:40:00,639600,5.963963010971885,5
2022-04-28 23:50:00,640200,5.963741277349606,5
2022-04-29 00:00:00,640800,5.963517587502296,5
2022-04-29 00:10:00,641400,5.963291923422451,5
