dates,time,T_top,T_bottom
2022-04-25 07:40:00,322800,12.508810189838119,10
2022-04-25 07:50:00,323400,12.478356716943068,10
2022-04-25 08:00:00,324000,12.457437198131057,10
2022-04-25 08:10:00,324600,12.446061401076975,10
2022-04-25 08:20:00,325200,12.444220974804793,10
2022-04-25 08:30:00,325800,12.451889466904028,10
2022-04-25 08:40:00,326400,12.469022375201412,10
2022-04-25 08:50:00,327000,12.495557233789308,10
2022-04-25 09:00:00,327600,12.531413733247096,10
2022-04-25 09:10:00,328200,12.576493874826614,10
2022-04-25 09:20:00,328800,12.630682158308105,10
2022-04-25 09:30:00,329400,12.693845803169017,10
2022-04-25 09:40:00,330000,12.765835002644598,10
2022-04-25 09:50:00,330600,12.846483210196672,10
2022-04-25 10:00:00,331200,12.935607457845094,10
2022-04-25 10:10:00,331800,13.033008705756085,10
2022-04-25 10:20:00,332400,13.1384722224217,10
2022-04-25 10:30:00,333000,13.251767994706885,10
2022-04-25 10:40:00,333600,13.37265116698339,10
2022-04-25 10:50:00,334200,13.500862508514635,10
2022-04-25 11:00:00,334800,13.636128908201767,10
2022-04-25 11:10:00,335400,13.778163895749143,10
2022-04-25 11:20:00,336000,13.92666818825695,10
2022-04-25 11:30:00,336600,14.081330261200698,10
2022-04-25 11:40:00,337200,14.241826942710365,10
2022-04-25 11:50:00,337800,14.407824030018046,10
2022-04-25 12:00:00,338400,14.578976926900813,10
2022-04-25 12:10:00,339000,14.754931300904843,10
2022-04-25 12:20:00,339600,14.935323759100143,10
2022-04-25 12:30:00,340200,15.119782541079282,10
2022-04-25 12:40:00,340800,15.307928227880902,10
2022-04-25 12:50:00,341400,15.499374465488676,10
2022-04-25 13:00:00,342000,15.693728701528162,10
2022-04-25 13:10:00,342600,15.890592933759393,10
2022-04-25 13:20:00,343200,16.089564468940175,10
2022-04-25 13:30:00,343800,16.29023669061575,10
2022-04-25 13:40:00,344400,16.492199834372933,10
2022-04-25 13:50:00,345000,16.695041769083183,10
2022-04-25 14:00:00,345600,16.89834878264734,10
2022-04-25 14:10:00,346200,17.101706370746086,10
2022-04-25 14:20:00,346800,17.304700027095183,10
2022-04-25 14:30:00,347400,17.506916033700403,10
2022-04-25 14:40:00,348000,17.707942249608475,10
2022-04-25 14:50:00,348600,17.907368896652084,10
2022-04-25 15:00:00,349200,18.104789340693422,10
2022-04-25 15:10:00,349800,18.299800866879217,10
2022-04-25 15:20:00,350400,18.49200544743105,10
2022-04-25 15:30:00,351000,18.68101050050972,10
2022-04-25 15:40:00,351600,18.866429638708965,10
2022-04-25 15:50:00,352200,19.047883405753613,10
2022-04-25 16:00:00,352800,19.224999999999994,10
2022-04-25 16:10:00,353400,19.39741598336105,10
2022-04-25 16:20:00,354000,19.56477697430684,10
2022-04-25 16:30:00,354600,19.72673832362108,10
2022-04-25 16:40:00,355200,19.88296577162753,10
2022-04-25 16:50:00,355800,20.033136085634858,10
2022-04-25 17:00:00,356400,20.176937676386714,10
2022-04-25 17:10:00,357000,20.31407119234349,10
2022-04-25 17:20:00,357600,20.444250090664283,10
2022-04-25 17:30:00,358200,20.567201183802563,10
2022-04-25 17:40:00,358800,20.682665160674464,10
2022-04-25 17:50:00,359400,20.79039708140803,10
2022-04-25 18:00:00,360000,20.890166844731333,10
2022-04-25 18:10:00,360600,20.981759627109767,10
2022-04-25 18:20:00,361200,21.06497629279678,10
2022-04-25 18:30:00,361800,21.139633774017014,10
2022-04-25 18:40:00,362400,21.2055654205585,10
2022-04-25 18:50:00,363000,21.262621318108188,10
2022-04-25 19:00:00,363600,21.310668574724836,10
2022-04-25 19:10:00,364200,21.349591574903997,10
2022-04-25 19:20:00,364800,21.379292200751273,10
2022-04-25 19:30:00,365400,21.39969001984289,10
2022-04-25 19:40:00,366000,21.410722439415917,10
2022-04-25 19:50:00,366600,21.41234482659459,10
2022-04-25 20:00:00,367200,21.4045305944238,10
2022-04-25 20:10:00,367800,21.387271253545983,10
2022-04-25 20:20:00,368400,21.360576429422974,10
2022-04-25 20:30:00,369000,21.324473845070024,10
2022-04-25 20:40:00,369600,21.279009269334757,10
2022-04-25 20:50:00,370200,21.224246430819527,10
2022-04-25 21:00:00,370800,21.160266897610985,10
2022-04-25 21:10:00,371400,21.08716992304572,10
2022-04-25 21:20:00,372000,21.00507225780563,10
2022-04-25 21:30:00,372600,20.914107928700425,10
2022-04-25 21:40:00,373200,20.814427984558677,10
2022-04-25 21:50:00,373800,20.7062002097108,10
2022-04-25 22:00:00,374400,20.589608805609434,10
2022-04-25 22:10:00,375000,20.464854041193284,10
2022-04-25 22:20:00,375600,20.33215187265979,10
2022-04-25 22:30:00,376200,20.19173353337056,10
2022-04-25 22:40:00,376800,20.043845094670004,10
2022-04-25 22:50:00,377400,19.888746998453282,10
2022-04-25 23:00:00,378000,19.726713562373103,10
2022-04-25 23:10:00,378600,19.558032458627455,10
2022-04-25 23:20:00,379200,19.383004167320223,10
2022-04-25 23:30:00,379800,19.201941405435214,10
2022-04-25 23:40:00,380400,19.015168532510742,10
2022-04-25 23:50:00,381000,18.8230209341456,10
2022-04-26 00:00:00,381600,18.62584438451054,10
2022-04-26 00:10:00,382200,18.423994389078153,10
2022-04-26 00:20:00,382800,18.217835508822677,10
2022-04-26 00:30:00,383400,18.007740667175952,10
2022-04-26 00:40:00,384000,17.79409044105848,10
2022-04-26 00:50:00,384600,17.5772723373357,10
2022-04-26 01:00:00,385200,17.35768005607624,10
2022-04-26 01:10:00,385800,17.135712742014814,10
2022-04-26 01:20:00,386400,16.91177422564439,10
2022-04-26 01:30:00,387000,16.68627225538248,10
2022-04-26 01:40:00,387600,16.459617722272956,10
2022-04-26 01:50:00,388200,16.2322238786992,10
2022-04-26 02:00:00,388800,16.004505552595916,10
2022-04-26 02:10:00,389400,15.776878358655042,10
2022-04-26 02:20:00,390000,15.549757908027685,10
2022-04-26 02:30:00,390600,15.323559018026057,10
2022-04-26 02:40:00,391200,15.098694923329903,10
2022-04-26 02:50:00,391800,14.875576490199062,10
2022-04-26 03:00:00,392400,14.654611435187391,10
2022-04-26 03:10:00,393000,14.436203549845972,10
2022-04-26 03:20:00,393600,14.220751932890778,10
2022-04-26 03:30:00,394200,14.008650231296766,10
2022-04-26 03:40:00,394800,13.800285891762861,10
2022-04-26 03:50:00,395400,13.5960394239724,10
2022-04-26 04:00:00,396000,13.396283677052024,10
2022-04-26 04:10:00,396600,13.201383130605748,10
2022-04-26 04:20:00,397200,13.01169320167409,10
2022-04-26 04:30:00,397800,12.827559568937142,10
2022-04-26 04:40:00,398400,12.649317515448331,10
2022-04-26 04:50:00,399000,12.477291291149719,10
2022-04-26 05:00:00,399600,12.31179349638241,10
2022-04-26 05:10:00,400200,12.15312448756559,10
2022-04-26 05:20:00,400800,12.001571806175317,10
2022-04-26 05:30:00,401400,11.85740963211028,10
2022-04-26 05:40:00,402000,11.720898262484816,10
2022-04-26 05:50:00,402600,11.592283616841394,10
2022-04-26 06:00:00,403200,11.471796769724488,10
2022-04-26 06:10:00,403800,11.359653511505286,10
2022-04-26 06:20:00,404400,11.256053938293611,10
2022-04-26 06:30:00,405000,11.161182071717317,10
2022-04-26 06:40:00,405600,11.075205509293102,10
2022-04-26 06:50:00,406200,10.998275106054205,10
2022-04-26 07:00:00,406800,10.93052468804083,10
2022-04-26 07:10:00,407400,10.872070798199005,10
2022-04-26 07:20:00,408000,10.823012475171218,10
2022-04-26 07:30:00,408600,10.783431065400114,10
2022-04-26 07:40:00,409200,10.753390068902704,10
2022-04-26 07:50:00,409800,10.732935019008846,10
2022-04-26 08:00:00,410400,10.722093396292742,10
2022-04-26 08:10:00,411000,10.720874576861334,10
2022-04-26 08:20:00,411600,10.729269815097988,10
2022-04-26 08:30:00,412200,10.747252260894314,10
2022-04-26 08:40:00,412800,10.774777011337271,10
2022-04-26 08:50:00,413400,10.811781196753167,10
2022-04-26 09:00:00,414000,10.858184100944733,10
2022-04-26 09:10:00,414600,10.913887315392337,10
2022-04-26 09:20:00,415200,10.978774927125901,10
2022-04-26 09:30:00,415800,11.052713739909699,10
2022-04-26 09:40:00,416400,11.135553528319146,10
2022-04-26 09:50:00,417000,11.227127324225801,10
2022-04-26 10:00:00,417600,11.327251735145195,10
2022-04-26 10:10:00,418200,11.435727293841705,10
2022-04-26 10:20:00,418800,11.5523388385246,10
2022-04-26 10:30:00,419400,11.676855922911829,10
2022-04-26 10:40:00,420000,11.809033255380717,10
2022-04-26 10:50:00,420600,11.948611166369853,10
2022-04-26 11:00:00,421200,12.095316103142153,10
2022-04-26 11:10:00,421800,12.248861150967475,10
2022-04-26 11:20:00,422400,12.408946579732573,10
2022-04-26 11:30:00,423000,12.575260414937855,10
2022-04-26 11:40:00,423600,12.747479031994127,10
2022-04-26 11:50:00,424200,12.925267772687853,10
2022-04-26 12:00:00,424800,13.10828158264156,10
2022-04-26 12:10:00,425400,13.296165668555918,10
2022-04-26 12:20:00,426000,13.48855617398221,10
2022-04-26 12:30:00,426600,13.685080872339253,10
2022-04-26 12:40:00,427200,13.885359875854935,10
2022-04-26 12:50:00,427800,14.089006359083394,10
2022-04-26 13:00:00,428400,14.295627295620196,10
2022-04-26 13:10:00,429000,14.504824206613229,10
2022-04-26 13:20:00,429600,14.716193919644777,10
2022-04-26 13:30:00,430200,14.92932933653956,10
2022-04-26 13:40:00,430800,15.143820208637722,10
2022-04-26 13:50:00,431400,15.359253918056616,10
2022-04-26 14:00:00,432000,15.575216263454523,10
2022-04-26 14:10:00,432600,15.791292248800202,10
2022-04-26 14:20:00,433200,16.007066873647027,10
2022-04-26 14:30:00,433800,16.222125923407308,10
2022-04-26 14:40:00,434400,16.436056758122348,10
2022-04-26 14:50:00,435000,16.648449098227008,10
2022-04-26 15:00:00,435600,16.858895805812722,10
2022-04-26 15:10:00,436200,17.066993659901975,10
2022-04-26 15:20:00,436800,17.272344124258396,10
2022-04-26 15:30:00,437400,17.474554106270745,10
2022-04-26 15:40:00,438000,17.673236705466667,10
2022-04-26 15:50:00,438600,17.868011950230674,10
2022-04-26 16:00:00,439200,18.058507521324593,10
2022-04-26 16:10:00,439800,18.244359460832776,10
2022-04-26 16:20:00,440400,18.425212865182736,10
2022-04-26 16:30:00,441000,18.60072256092217,10
2022-04-26 16:40:00,441600,18.77055376196551,10
2022-04-26 16:50:00,442200,18.934382707059363,10
2022-04-26 17:00:00,442800,19.09189727625302,10
2022-04-26 17:10:00,443400,19.242797585200922,10
2022-04-26 17:20:00,444000,19.386796556165336,10
2022-04-26 17:30:00,444600,19.523620464632753,10
2022-04-26 17:40:00,445200,19.653009460503053,10
2022-04-26 17:50:00,445800,19.774718062859627,10
2022-04-26 18:00:00,446400,19.888515627378645,10
2022-04-26 18:10:00,447000,19.994186785487447,10
2022-04-26 18:20:00,447600,20.09153185443631,10
2022-04-26 18:30:00,448200,20.180367217502987,10
2022-04-26 18:40:00,448800,20.26052567360611,10
2022-04-26 18:50:00,449400,20.33185675566223,10
2022-04-26 19:00:00,450000,20.394227017080144,10
2022-04-26 19:10:00,450600,20.447520285847414,10
2022-04-26 19:20:00,451200,20.491637885725254,10
2022-04-26 19:30:00,451800,20.52649882413081,10
2022-04-26 19:40:00,452400,20.552039946349133,10
2022-04-26 19:50:00,453000,20.56821605578134,10
2022-04-26 20:00:00,453600,20.575,10
2022-04-26 20:10:00,454200,20.57238272244801,10
2022-04-26 20:20:00,454800,20.56037327968247,10
2022-04-26 20:30:00,455400,20.538998824130815,10
2022-04-26 20:40:00,456000,20.508304552391927,10
2022-04-26 20:50:00,456600,20.468353619180746,10
2022-04-26 21:00:00,457200,20.419227017080143,10
2022-04-26 21:10:00,457800,20.36102342232889,10
2022-04-26 21:20:00,458400,20.293859006939442,10
2022-04-26 21:30:00,459000,20.217867217502985,10
2022-04-26 21:40:00,459600,20.13319852110299,10
2022-04-26 21:50:00,460200,20.040020118820795,10
2022-04-26 22:00:00,460800,19.938515627378663,10
2022-04-26 22:10:00,461400,19.828884729526308,10
2022-04-26 22:20:00,462000,19.711342793836383,10
2022-04-26 22:30:00,462600,19.58612046463277,10
2022-04-26 22:40:00,463200,19.45346322283202,10
2022-04-26 22:50:00,463800,19.31363091853425,10
2022-04-26 23:00:00,464400,19.166897276253017,10
2022-04-26 23:10:00,465000,19.013549373726,10
2022-04-26 23:20:00,465600,18.853887095298834,10
2022-04-26 23:30:00,466200,18.688222560922163,10
2022-04-26 23:40:00,466800,18.51687953184943,10
2022-04-26 23:50:00,467400,18.340192794166136,10
2022-04-27 00:00:00,468000,18.15850752132462,10
2022-04-27 00:10:00,468600,17.972178616897367,10
2022-04-27 00:20:00,469200,17.781570038800012,10
2022-04-27 00:30:00,469800,17.587054106270756,10
2022-04-27 00:40:00,470400,17.389010790925074,10
2022-04-27 00:50:00,471000,17.18782699323532,10
2022-04-27 01:00:00,471600,16.983895805812736,10
2022-04-27 01:10:00,472200,16.777615764893685,10
2022-04-27 01:20:00,472800,16.56939009145569,10
2022-04-27 01:30:00,473400,16.35962592340732,10
2022-04-27 01:40:00,474000,16.148733540313724,10
2022-04-27 01:50:00,474600,15.937125582133566,10
2022-04-27 02:00:00,475200,15.725216263454554,10
2022-04-27 02:10:00,475800,15.513420584723313,10
2022-04-27 02:20:00,476400,15.302153541971052,10
2022-04-27 02:30:00,477000,15.091829336539572,10
2022-04-27 02:40:00,477600,14.882860586311455,10
2022-04-27 02:50:00,478200,14.675657539946574,10
2022-04-27 03:00:00,478800,14.470627295620208,10
2022-04-27 03:10:00,479400,14.268173025750071,10
2022-04-27 03:20:00,480000,14.068693209188279,10
2022-04-27 03:30:00,480600,13.872580872339249,10
2022-04-27 03:40:00,481200,13.680222840648872,10
2022-04-27 03:50:00,481800,13.491999001889248,10
2022-04-27 04:00:00,482400,13.308281582641586,10
2022-04-27 04:10:00,483000,13.129434439354545,10
2022-04-27 04:20:00,483600,12.955812365327485,10
2022-04-27 04:30:00,484200,12.787760414937878,10
2022-04-27 04:40:00,484800,12.625613246399237,10
2022-04-27 04:50:00,485400,12.469694484300817,10
2022-04-27 05:00:00,486000,12.320316103142162,10
2022-04-27 05:10:00,486600,12.177777833036528,10
2022-04-27 05:20:00,487200,12.042366588714058,10
2022-04-27 05:30:00,487800,11.914355922911815,10
2022-04-27 05:40:00,488400,11.794005505191263,10
2022-04-27 05:50:00,489000,11.681560627175033,10
2022-04-27 06:00:00,489600,11.577251735145209,10
2022-04-27 06:10:00,490200,11.48129399089248,10
2022-04-27 06:20:00,490800,11.393886861652494,10
2022-04-27 06:30:00,491400,11.315213739909709,10
2022-04-27 06:40:00,492000,11.245441593792572,10
2022-04-27 06:50:00,492600,11.184720648725676,10
2022-04-27 07:00:00,493200,11.133184100944735,10
2022-04-27 07:10:00,493800,11.090947863419835,10
2022-04-27 07:20:00,494400,11.058110344670606,10
2022-04-27 07:30:00,495000,11.034752260894315,10
2022-04-27 07:40:00,495600,11.020936481764654,10
2022-04-27 07:50:00,496200,11.016707910194668,10
2022-04-27 08:00:00,496800,11.022093396292743,10
2022-04-27 08:10:00,497400,11.03710168567551,10
2022-04-27 08:20:00,498000,11.061723402236034,10
2022-04-27 08:30:00,498600,11.095931065400109,10
2022-04-27 08:40:00,499200,11.139679141837888,10
2022-04-27 08:50:00,499800,11.192904131532334,10
2022-04-27 09:00:00,500400,11.255524688040826,10
2022-04-27 09:10:00,501000,11.327441772720867,10
2022-04-27 09:20:00,501600,11.408538842626431,10
2022-04-27 09:30:00,502200,11.49868207171731,10
2022-04-27 09:40:00,502800,11.597720604960271,10
2022-04-27 09:50:00,503400,11.705486844838621,10
2022-04-27 10:00:00,504000,11.82179676972449,10
2022-04-27 10:10:00,504600,11.946450283508064,10
2022-04-27 10:20:00,505200,12.07923159581813,10
2022-04-27 10:30:00,505800,12.21990963211026,10
2022-04-27 10:40:00,506400,12.368238472841963,10
2022-04-27 10:50:00,507000,12.5239578208989,10
2022-04-27 11:00:00,507600,12.686793496382414,10
2022-04-27 11:10:00,508200,12.856457957816376,10
2022-04-27 11:20:00,508800,13.032650848781653,10
2022-04-27 11:30:00,509400,13.21505956893713,10
2022-04-27 11:40:00,510000,13.403359868340745,10
2022-04-27 11:50:00,510600,13.5972164639391,10
2022-04-27 12:00:00,511200,13.796283677052028,10
2022-04-27 12:10:00,511800,14.00020609063907,10
2022-04-27 12:20:00,512400,14.208619225096164,10
2022-04-27 12:30:00,513000,14.421150231296735,10
2022-04-27 12:40:00,513600,14.637418599557417,10
2022-04-27 12:50:00,514200,14.857036883179276,10
2022-04-27 13:00:00,514800,15.079611435187378,10
2022-04-27 13:10:00,515400,15.304743156865715,10
2022-04-27 13:20:00,516000,15.53202825666326,10
2022-04-27 13:30:00,516600,15.761059018026042,10
2022-04-27 13:40:00,517200,15.991424574694339,10
2022-04-27 13:50:00,517800,16.222711691988362,10
2022-04-27 14:00:00,518400,16.454505552595904,10
2022-04-27 14:10:00,519000,16.686390545365857,10
2022-04-27 14:20:00,519600,16.91795105560626,10
2022-04-27 14:30:00,520200,17.148772255382447,10
2022-04-27 14:40:00,520800,17.378440892311026,10
2022-04-27 14:50:00,521400,17.606546075348117,10
2022-04-27 15:00:00,522000,17.832680056076246,10
2022-04-27 15:10:00,522600,18.056439004002353,10
2022-04-27 15:20:00,523200,18.2774237743918,10
2022-04-27 15:30:00,523800,18.49524066717594,10
2022-04-27 15:40:00,524400,18.709502175489334,10
2022-04-27 15:50:00,525000,18.919827722411476,10
2022-04-27 16:00:00,525600,19.12584438451053,10
2022-04-27 16:10:00,526200,19.327187600812266,10
2022-04-27 16:20:00,526800,19.523501865844075,10
2022-04-27 16:30:00,527400,19.714441405435217,10
2022-04-27 16:40:00,528000,19.899670833986868,10
2022-04-27 16:50:00,528600,20.078865791960766,10
2022-04-27 17:00:00,529200,20.25171356237308,10
2022-04-27 17:10:00,529800,20.41791366511993,10
2022-04-27 17:20:00,530400,20.577178428003343,10
2022-04-27 17:30:00,531000,20.72923353337055,10
2022-04-27 17:40:00,531600,20.87381853932645,10
2022-04-27 17:50:00,532200,21.010687374526608,10
2022-04-27 18:00:00,532800,21.139608805609427,10
2022-04-27 18:10:00,533400,21.260366876377468,10
2022-04-27 18:20:00,534000,21.372761317892014,10
2022-04-27 18:30:00,534600,21.476607928700425,10
2022-04-27 18:40:00,535200,21.571738924472285,10
2022-04-27 18:50:00,535800,21.658003256379047,10
2022-04-27 19:00:00,536400,21.735266897610977,10
2022-04-27 19:10:00,537000,21.803413097486185,10
2022-04-27 19:20:00,537600,21.862342602668086,10
2022-04-27 19:30:00,538200,21.911973845070023,10
2022-04-27 19:40:00,538800,21.952243096089642,10
2022-04-27 19:50:00,539400,21.983104586879314,10
2022-04-27 20:00:00,540000,22.004530594423798,10
2022-04-27 20:10:00,540600,22.016511493261255,10
2022-04-27 20:20:00,541200,22.01905577274925,10
2022-04-27 20:30:00,541800,22.012190019842894,10
2022-04-27 20:40:00,542400,21.995958867417944,10
2022-04-27 20:50:00,543000,21.970424908237337,10
2022-04-27 21:00:00,543600,21.935668574724843,10
2022-04-27 21:10:00,544200,21.89178798477486,10
2022-04-27 21:20:00,544800,21.83889875389184,10
2022-04-27 21:30:00,545400,21.777133774017017,10
2022-04-27 21:40:00,546000,21.706642959463448,10
2022-04-27 21:50:00,546600,21.627592960443103,10
2022-04-27 22:00:00,547200,21.540166844731335,10
2022-04-27 22:10:00,547800,21.444563748074703,10
2022-04-27 22:20:00,548400,21.340998494007803,10
2022-04-27 22:30:00,549000,21.22970118380256,10
2022-04-27 22:40:00,549600,21.110916757330948,10
2022-04-27 22:50:00,550200,20.98490452567682,10
2022-04-27 23:00:00,550800,20.851937676386736,10
2022-04-27 23:10:00,551400,20.712302752301547,10
2022-04-27 23:20:00,552000,20.566299104960883,10
2022-04-27 23:30:00,552600,20.414238323621102,10
2022-04-27 23:40:00,553200,20.256443640973504,10
2022-04-27 23:50:00,553800,20.093249316694394,10
2022-04-28 00:00:00,554400,19.925000000000004,10
2022-04-28 00:10:00,555000,19.75205007242029,10
2022-04-28 00:20:00,555600,19.574762972042308,10
2022-04-28 00:30:00,556200,19.393510500509713,10
2022-04-28 00:40:00,556800,19.20867211409771,10
2022-04-28 00:50:00,557400,19.020634200212545,10
2022-04-28 01:00:00,558000,18.82978934069345,10
2022-04-28 01:10:00,558600,18.63653556331878,10
2022-04-28 01:20:00,559200,18.441275582941834,10
2022-04-28 01:30:00,559800,18.244416033700432,10
2022-04-28 01:40:00,560400,18.04636669376186,10
2022-04-28 01:50:00,561000,17.84753970407943,10
2022-04-28 02:00:00,561600,17.648348782647314,10
2022-04-28 02:10:00,562200,17.44920843574986,10
2022-04-28 02:20:00,562800,17.250533167706276,10
2022-04-28 02:30:00,563400,17.05273669061576,10
2022-04-28 02:40:00,564000,16.856231135606855,10
2022-04-28 02:50:00,564600,16.66142626709274,10
2022-04-28 03:00:00,565200,16.46872870152819,10
2022-04-28 03:10:00,565800,16.27854113215537,10
2022-04-28 03:20:00,566400,16.091261561214264,10
2022-04-28 03:30:00,567000,15.90728254107931,10
2022-04-28 03:40:00,567600,15.726990425766822,10
2022-04-28 03:50:00,568200,15.550764634238188,10
2022-04-28 04:00:00,568800,15.378976926900824,10
2022-04-28 04:10:00,569400,15.211990696684722,10
2022-04-28 04:20:00,570000,15.05016027604368,10
2022-04-28 04:30:00,570600,14.893830261200707,10
2022-04-28 04:40:00,571200,14.743334854923626,10
2022-04-28 04:50:00,571800,14.598997229082471,10
2022-04-28 05:00:00,572400,14.461128908201763,10
2022-04-28 05:10:00,573000,14.330029175181298,10
2022-04-28 05:20:00,573600,14.205984500316733,10
2022-04-28 05:30:00,574200,14.0892679947069,10
2022-04-28 05:40:00,574800,13.980138889088384,10
2022-04-28 05:50:00,575400,13.878842039089431,10
2022-04-28 06:00:00,576000,13.785607457845092,10
2022-04-28 06:10:00,576600,13.700649876863334,10
2022-04-28 06:20:00,577200,13.624168335977936,10
2022-04-28 06:30:00,577800,13.55634580316902,10
2022-04-28 06:40:00,578400,13.49734882497478,10
2022-04-28 06:50:00,579000,13.447327208159944,10
2022-04-28 07:00:00,579600,13.406413733247094,10
2022-04-28 07:10:00,580200,13.37472390045597,10
2022-04-28 07:20:00,580800,13.35235570853475,10
2022-04-28 07:30:00,581400,13.339389466904029,10
2022-04-28 07:40:00,582000,13.33588764147146,10
2022-04-28 07:50:00,582600,13.341894734410307,10
2022-04-28 08:00:00,583200,13.357437198131056,10
2022-04-28 08:10:00,583800,13.382523383609733,10
2022-04-28 08:20:00,584400,13.417143523171454,10
2022-04-28 08:30:00,585000,13.461269747761907,10
2022-04-28 08:40:00,585600,13.5148561386741,10
2022-04-28 08:50:00,586200,13.577838813631788,10
2022-04-28 09:00:00,586800,13.65013604706591,10
2022-04-28 09:10:00,587400,13.731648424355035,10
2022-04-28 09:20:00,588000,13.822259029736328,10
2022-04-28 09:30:00,588600,13.921833667529345,10
2022-04-28 09:40:00,589200,14.03022111625165,10
2022-04-28 09:50:00,589800,14.147253415142487,10
2022-04-28 10:00:00,590400,14.272746182549282,10
2022-04-28 10:10:00,591000,14.406498965570758,10
2022-04-28 10:20:00,591600,14.54829562029148,10
2022-04-28 10:30:00,592200,14.69790472188366,10
2022-04-28 10:40:00,592800,14.855080003795997,10
2022-04-28 10:50:00,593400,15.019560825193276,10
2022-04-28 11:00:00,594000,15.191072665757341,10
2022-04-28 11:10:00,594600,15.369327646907218,10
2022-04-28 11:20:00,595200,15.554025078446514,10
2022-04-28 11:30:00,595800,15.744852029597538,10
2022-04-28 11:40:00,596400,15.941483923335117,10
2022-04-28 11:50:00,597000,16.14358515288892,10
2022-04-28 12:00:00,597600,16.350809719240704,10
2022-04-28 12:10:00,598200,16.56280188840307,10
2022-04-28 12:20:00,598800,16.779196867228617,10
2022-04-28 12:30:00,599400,16.999621496462975,10
2022-04-28 12:40:00,600000,17.22369495972289,10
2022-04-28 12:50:00,600600,17.45102950704928,10
2022-04-28 13:00:00,601200,17.6812311916584,10
2022-04-28 13:10:00,601800,17.913900618488636,10
2022-04-28 13:20:00,602400,18.148633703117806,10
2022-04-28 13:30:00,603000,18.38502243960704,10
2022-04-28 13:40:00,603600,18.622655675808762,10
2022-04-28 13:50:00,604200,18.861119894663883,10
2022-04-28 14:00:00,604800,19.09999999999999,10
2022-04-28 14:10:00,605400,19.338880105336102,10
2022-04-28 14:20:00,606000,19.57734432419118,10
2022-04-28 14:30:00,606600,19.81497756039294,10
2022-04-28 14:40:00,607200,20.05136629688221,10
2022-04-28 14:50:00,607800,20.286099381511384,10
2022-04-28 15:00:00,608400,20.518768808341576,10
2022-04-28 15:10:00,609000,20.7489704929507,10
2022-04-28 15:20:00,609600,20.97630504027709,10
2022-04-28 15:30:00,610200,21.20037850353701,10
2022-04-28 15:40:00,610800,21.42080313277137,10
2022-04-28 15:50:00,611400,21.637198111596884,10
2022-04-28 16:00:00,612000,21.849190280759245,10
2022-04-28 16:10:00,612600,22.056414847111032,10
2022-04-28 16:20:00,613200,22.25851607666487,10
2022-04-28 16:30:00,613800,22.45514797040245,10
2022-04-28 16:40:00,614400,22.645974921553467,10
2022-04-28 16:50:00,615000,22.830672353092766,10
2022-04-28 17:00:00,615600,23.00892733424267,10
2022-04-28 17:10:00,616200,23.180439174806736,10
2022-04-28 17:20:00,616800,23.344919996204013,10
2022-04-28 17:30:00,617400,23.50209527811633,10
2022-04-28 17:40:00,618000,23.65170437970851,10
2022-04-28 17:50:00,618600,23.79350103442923,10
2022-04-28 18:00:00,619200,23.92725381745071,10
2022-04-28 18:10:00,619800,24.052746584857488,10
2022-04-28 18:20:00,620400,24.169778883748325,10
2022-04-28 18:30:00,621000,24.27816633247063,10
2022-04-28 18:40:00,621600,24.377740970263666,10
2022-04-28 18:50:00,622200,24.46835157564496,10
2022-04-28 19:00:00,622800,24.549863952934082,10
2022-04-28 19:10:00,623400,24.622161186368203,10
2022-04-28 19:20:00,624000,24.685143861325905,10
2022-04-28 19:30:00,624600,24.738730252238096,10
2022-04-28 19:40:00,625200,24.78285647682855,10
2022-04-28 19:50:00,625800,24.817476616390262,10
2022-04-28 20:00:00,626400,24.842562801868944,10
2022-04-28 20:10:00,627000,24.858105265589693,10
2022-04-28 20:20:00,627600,24.864112358528544,10
2022-04-28 20:30:00,628200,24.860610533095972,10
2022-04-28 20:40:00,628800,24.847644291465258,10
2022-04-28 20:50:00,629400,24.825276099544027,10
2022-04-28 21:00:00,630000,24.793586266752904,10
2022-04-28 21:10:00,630600,24.752672791840048,10
2022-04-28 21:20:00,631200,24.702651175025224,10
2022-04-28 21:30:00,631800,24.643654196830983,10
2022-04-28 21:40:00,632400,24.57583166402207,10
2022-04-28 21:50:00,633000,24.499350123136672,10
2022-04-28 22:00:00,633600,24.414392542154914,10
2022-04-28 22:10:00,634200,24.321157960910593,10
2022-04-28 22:20:00,634800,24.219861110911644,10
2022-04-28 22:30:00,635400,24.11073200529311,10
2022-04-28 22:40:00,636000,23.99401549968328,10
2022-04-28 22:50:00,636600,23.86997082481871,10
2022-04-28 23:00:00,637200,23.73887109179825,10
2022-04-28 23:10:00,637800,23.60100277091754,10
2022-04-28 23:20:00,638400,23.45666514507636,10
2022-04-28 23:30:00,639000,23.306169738799277,10
2022-04-28 23:40:00,639600,23.149839723956305,10
2022-04-28 23:50:00,640200,22.988009303315287,10
2022-04-29 00:00:00,640800,22.821023073099187,10
2022-04-29 00:10:00,641400,22.649235365761825,10
2022-04-29 00:20:00,642000,22.473009574233195,10
2022-04-29 00:30:00,642600,22.292717458920734,10
2022-04-29 00:40:00,643200,22.108738438785785,10
2022-04-29 00:50:00,643800,21.921458867844677,10
2022-04-29 01:00:00,644400,21.731271298471825,10
2022-04-29 01:10:00,645000,21.538573732907274,10
